Client_ID,Name,Gender,Age,City,Length_at_Residence,Education
2107,P L Bryan,F,49,Regina,3,1
2108,F C Kim,M,27,Saskatoon,11,1
2109,B E Lucas,M,35,Saskatoon,9,2
2110,E H Ware,M,21,Saskatoon,4,2
2111,R D Francis,F,22,Moose Jaw,18,4
2112,L M Kennedy,M,42,Regina,10,2
2113,J A Cobb,M,24,Saskatoon,6,1
2114,B P Mendez,M,30,Saskatoon,13,2
2115,D H Butler,M,55,Regina,5,2
2116,H S Lyons,M,42,North Battleford,29,3
2117,R S Webb,M,40,North Battleford,8,2
2118,J M Walters,F,53,Regina,3,1
2119,M D Franklin,M,55,Regina,31,3
2120,T N Moreno,M,36,Saskatoon,10,0
2121,H H Carson,F,33,Regina,18,4
2122,A G Ryan,F,46,Regina,10,1
2123,T V York,M,34,Regina,18,2
2124,C E Adams,F,24,Saskatoon,14,2
2125,B S Sutton,M,28,,28,3
2126,L A Holmes,M,52,Saskatoon,18,4
2127,C R Paul,F,44,Moose Jaw,13,1
2128,G S Clayton,M,26,Regina,16,1
2129,P C Ward,M,24,Saskatoon,10,2
2130,E S Ellis,F,39,Moose Jaw,0,1
2131,D J Wilcox,M,47,Moose Jaw,13,2
2132,P A Williamson,M,22,Saskatoon,22,4
2133,P E James,F,36,Regina,6,4
2134,J C Golden,F,23,Saskatoon,18,1
2135,C C Russell,F,55,North Battleford,22,2
2136,M K Armstrong,F,38,Saskatoon,0,2
2137,F E Gordon,M,40,Regina,14,2
2138,D E Burnett,M,47,Regina,6,1
2139,C D Paul,F,35,Regina,19,2
2140,A S Kramer,F,28,Saskatoon,11,1
2141,E C Sherman,F,32,Saskatoon,8,3
2142,E L May,M,33,Moose Jaw,14,1
2143,J L Webb,M,27,Saskatoon,3,3
2144,A K Stevens,M,39,Moose Jaw,26,2
2145,A T Warner,M,27,Regina,0,2
2146,C S Pruitt,F,46,Moose Jaw,3,1
2147,S J Vargas,M,22,Moose Jaw,0,3
2148,C C Maxwell,F,38,Regina,34,2
2149,P T Howell,M,51,Saskatoon,1,2
2150,A P Lopez,F,41,North Battleford,35,0
2151,H W Butler,M,35,Moose Jaw,8,1
2152,H B Hartman,F,30,Saskatoon,25,1
2153,I I Wolf,M,51,Moose Jaw,0,2
2154,M A Gross,M,39,Saskatoon,26,1
2155,Z S Rice,M,32,Regina,5,1
2156,M R Clark,M,37,Regina,26,2
2157,J L Monroe,F,24,North Battleford,4,3
2158,F D Lyons,M,50,Saskatoon,15,2
2159,E E Mcguire,F,51,Saskatoon,11,4
2160,C C Figueroa,F,44,Saskatoon,13,4
2161,D F Mccoy,M,36,Regina,3,2
2162,L E Lyons,M,40,Regina,6,1
2163,W E Freeman,F,21,Saskatoon,0,3
2164,L L Rose,M,32,North Battleford,11,1
2165,Z L Clark,F,54,Moose Jaw,2,1
2166,T K Goodwin,M,47,Moose Jaw,8,2
2167,C J Hogan,F,35,Saskatoon,0,0
2168,V J Cain,M,28,Moose Jaw,6,4
2169,M W Robbins,F,31,Regina,16,2
2170,E L Carr,M,48,Regina,9,3
2171,M R Banks,F,53,Regina,5,4
2172,I R Anderson,M,21,Regina,21,2
2173,W A Morrison,F,28,Regina,23,3
2174,A H Dawson,M,43,Regina,5,2
2175,E C Parsons,M,26,Regina,26,1
2176,J S Warren,M,53,Moose Jaw,3,2
2177,A G Watts,M,47,Saskatoon,9,0
2178,H E Garrett,F,53,Regina,20,3
2179,W K Price,M,44,Saskatoon,20,2
2180,E J Huffman,M,55,Saskatoon,4,3
2181,R R Pierce,F,37,Regina,21,3
2182,D N Pratt,M,37,Regina,14,1
2183,B A Cobb,M,35,Saskatoon,5,2
2184,S R Hutchinson,M,51,Regina,5,1
2185,A K Hardy,M,33,Regina,21,0
2186,K J Diaz,F,31,Saskatoon,16,3
2187,L S Henson,F,56,,15,1
2188,J I Davenport,F,24,Moose Jaw,5,3
2189,S R Guzman,M,20,Saskatoon,20,4
2190,V D Powell,F,27,Saskatoon,8,2
2191,R C Hood,F,21,Saskatoon,10,4
2192,S G Holloway,F,47,Moose Jaw,41,2
2193,R J Schultz,M,44,Saskatoon,8,2
2194,J C Fields,M,31,Moose Jaw,14,0
2195,L P Griffith,M,45,Saskatoon,5,2
2196,W L Massey,M,48,Saskatoon,28,1
2197,Z C Ball,F,52,Saskatoon,16,2
2198,C E Dawson,M,32,Regina,14,3
2199,S G Kim,M,21,Moose Jaw,5,1
2200,T S Maxwell,M,48,Regina,7,1
2201,B M Hodge,M,39,Saskatoon,8,1
2202,L A Malone,M,48,Saskatoon,12,1
2203,W P Cain,M,34,Saskatoon,8,1
2204,W P Oconnor,M,34,Regina,3,3
2205,D H Pruitt,M,26,Saskatoon,26,2
2206,W P Robbins,F,39,Saskatoon,4,2
2207,P A Hansen,F,35,North Battleford,9,3
2208,A P Kirk,M,54,Moose Jaw,6,0
2209,H P Vazquez,M,39,Regina,5,2
2210,D D Strickland,M,33,Regina,14,3
2211,D V Sims,M,49,Saskatoon,4,3
2212,E E Lopez,F,53,Null,41,3
2213,A B Shields,M,21,Saskatoon,10,2
2214,R P May,F,36,Moose Jaw,1,1
2215,J G Collier,M,54,Regina,13,2
2216,L L Avila,F,52,North Battleford,0,2
2217,R A Combs,F,54,Moose Jaw,19,2
2218,J H Todd,M,46,Moose Jaw,4,3
2219,J A Duncan,M,30,North Battleford,7,1
2220,B C Scott,F,44,Regina,4,3
2221,S T Todd,M,32,Saskatoon,18,1
2222,R S Kramer,M,41,Regina,9,2
2223,S L Butler,F,51,Saskatoon,8,0
2224,S H Olson,F,52,Saskatoon,31,2
2225,V R Cunningham,F,48,Saskatoon,19,0
2226,C E Harris,M,32,North Battleford,2,2
2227,D A Fernandez,M,36,Saskatoon,11,1
2228,G A Carpenter,M,25,Saskatoon,25,1
2229,I L James,F,40,Regina,9,0
2230,C F Walters,M,25,Saskatoon,25,2
2231,S A Walsh,M,26,Saskatoon,15,2
2232,L C Morrow,M,55,Saskatoon,16,2
2233,J T Guzman,M,33,Regina,28,0
2234,D H Saunders,F,27,North Battleford,7,2
2235,P L Humphrey,F,33,Saskatoon,2,1
2236,C H Reyes,F,53,North Battleford,11,1
2237,J B Olson,M,27,Saskatoon,4,2
2238,A C Wagner,M,22,Moose Jaw,18,1
2239,K L Pacheco,F,50,Saskatoon,12,2
2240,S A Mcdonald,M,40,Saskatoon,4,1
2241,A D Carter,F,45,Regina,17,3
2242,B S Morgan,M,32,Saskatoon,1,2
2243,M S Francis,F,27,North Battleford,9,8
2244,R L Morrison,M,51,Moose Jaw,14,0
2245,V H Melton,F,24,North Battleford,14,4
2246,R J Boone,F,55,North Battleford,10,1
2247,A E Garrett,M,45,Saskatoon,4,3
2248,A A Martinez,F,37,Saskatoon,10,3
2249,L K Hogan,M,48,Regina,8,
2250,D A Butler,F,52,Regina,22,2
2251,C K Padilla,F,18,Saskatoon,12,0
2252,T H Flores,F,33,North Battleford,16,4
2253,S I Cummings,M,50,Regina,12,4
2254,J H Beard,M,49,North Battleford,44,2
2255,J C Rodriquez,F,34,Saskatoon,11,4
2256,S J Calhoun,F,45,Regina,16,1
2257,R S Davis,F,50,North Battleford,4,0
2258,L C Gaines,F,29,Moose Jaw,13,1
2259,A C Simpson,F,48,Regina,0,2
2260,L A Ferguson,M,55,Saskatoon,37,3
2261,A R Guerrero,F,33,Regina,13,2
2262,R A Gonzalez,F,53,Regina,7,1
2263,A L Burton,F,32,North Battleford,1,1
2264,L C Bridges,M,26,North Battleford,12,
2265,S T Beck,M,39,Saskatoon,5,1
2266,K F Humphrey,F,44,Regina,1,1
2267,A C Skinner,M,55,Saskatoon,27,2
2268,I E Pearson,F,39,Saskatoon,5,3
2269,C S Schultz,M,34,Saskatoon,5,3
2270,A C Booth,M,22,Saskatoon,14,3
2271,E A Vance,M,39,Moose Jaw,17,1
2272,J P Flowers,M,36,North Battleford,5,2
2273,D N Holmes,F,21,Regina,12,1
2274,J N Burgess,M,31,Regina,13,4
2275,S M Floyd,F,52,Saskatoon,11,1
2276,T C Ballard,M,21,Saskatoon,18,1
2277,K A Carpenter,F,45,Saskatoon,7,3
2278,G P Buchanan,F,21,Moose Jaw,6,1
2279,E M Lester,F,29,Moose Jaw,9,8
2280,M R Holland,F,51,Saskatoon,11,1
2281,P J Thomas,F,36,Saskatoon,25,2
2282,C E Pratt,F,35,Regina,13,3
2283,H M Romero,M,43,Saskatoon,19,2
2284,V A Glover,F,47,Regina,6,4
2285,R B Ryan,M,48,Regina,32,3
2286,C E Sims,M,40,Saskatoon,4,1
2287,D J Marks,F,37,Saskatoon,11,1
2288,J J Sanders,F,27,North Battleford,6,0
2289,L M Miller,M,22,North Battleford,7,2
2290,W D Sparks,M,45,Moose Jaw,3,2
2291,J N Bridges,F,37,Saskatoon,4,2
2292,F R Craig,F,51,Saskatoon,8,3
2293,P P Dalton,M,25,Saskatoon,25,1
2294,A C Vasquez,M,38,Saskatoon,0,1
2295,H K Hodges,F,35,Regina,25,1
2296,S E Schultz,F,41,Saskatoon,26,3
2297,S H Farrell,M,32,Regina,17,0
2298,A H Fuller,M,20,Saskatoon,11,2
2299,K J Brooks,M,53,Saskatoon,6,4
2300,W D Manning,M,34,Saskatoon,31,2
2301,E C Frazier,F,27,Saskatoon,3,4
2302,M W Fernandez,M,32,Moose Jaw,8,3
2303,A R Banks,F,21,Saskatoon,12,1
2304,J B Pittman,M,19,North Battleford,6,3
2305,A H Tanner,F,42,Regina,18,2
2306,J E Reynolds,F,42,Regina,6,0
2307,M H Santos,F,42,Saskatoon,12,2
2308,F C Pope,F,23,Saskatoon,16,2
2309,R R Nunez,M,28,Regina,19,0
2310,S A Norris,F,55,Regina,0,0
2311,C C Farmer,M,28,Saskatoon,28,2
2312,H M Lawrence,F,49,Moose Jaw,5,2
2313,I R Logan,F,23,Saskatoon,9,0
2314,M S Hayes,F,51,Saskatoon,27,2
2315,A M Vaughn,F,27,Moose Jaw,20,2
2316,L P Valdez,M,48,Saskatoon,18,2
2317,M I Mullins,M,41,Saskatoon,7,4
2318,S F Carter,M,44,Regina,32,3
2319,H S Hale,F,40,Saskatoon,13,3
2320,W K Moreno,F,38,Saskatoon,16,1
2321,W N Johns,M,48,North Battleford,0,3
2322,W S Harvey,M,19,Saskatoon,5,1
2323,C S Gilmore,M,30,North Battleford,12,3
2324,M A Morrow,M,19,Regina,3,2
2325,S S Guerra,M,31,Saskatoon,21,1
2326,M I Baker,F,25,Regina,9,3
2327,G E Thompson,M,55,Moose Jaw,7,2
2328,S C Jimenez,F,36,Saskatoon,12,0
2329,L T Franklin,F,49,Saskatoon,5,0
2330,J W Gutierrez,F,21,Saskatoon,0,2
2331,W J Francis,M,52,Regina,0,1
2332,E P Nash,M,28,Regina,8,2
2333,J M Newman,F,46,Saskatoon,0,4
2334,J A Shaffer,F,39,Saskatoon,23,3
2335,W K Wise,F,27,Regina,12,3
2336,E M Gonzales,M,45,North Battleford,26,4
2337,W K Kirk,F,36,,15,3
2338,L S Christian,F,54,Regina,14,1
2339,M I Hunt,M,44,North Battleford,9,
2340,A C Nunez,M,29,Regina,29,1
2341,D A Chandler,F,51,Saskatoon,15,0
2342,R D Morris,M,54,Moose Jaw,25,3
2343,A A Nichols,M,48,Regina,18,2
2344,C B Abbott,F,24,Moose Jaw,19,1
2345,T A Ray,M,52,North Battleford,1,2
2346,R M George,M,32,Regina,5,1
2347,V O Fisher,M,29,Regina,22,2
2348,J A Johnson,F,33,North Battleford,10,2
2349,M T Herrera,F,22,Moose Jaw,8,2
2350,L F Wallace,F,44,Regina,0,2
2351,P L Reid,M,47,Regina,4,1
2352,E W Lucas,F,51,Regina,20,2
2353,M B Ross,F,53,Regina,6,2
2354,V A Carlson,M,36,Moose Jaw,5,1
2355,R H Sims,M,54,Saskatoon,3,4
2356,O J Glover,M,23,Saskatoon,22,2
2357,B E Hurst,F,55,Moose Jaw,10,3
2358,L H Cook,M,21,Saskatoon,11,3
2359,L K Reeves,M,29,Regina,29,2
2360,K P Morton,M,42,Saskatoon,23,2
2361,O V Hobbs,M,23,Saskatoon,16,0
2362,C S Burns,F,54,Saskatoon,5,4
2363,M D Silva,F,28,Saskatoon,28,1
2364,C H Yates,M,18,Saskatoon,11,0
2365,L A Green,F,37,Moose Jaw,1,0
2366,T E Gonzalez,F,55,Regina,41,1
2367,C L Beard,M,32,Saskatoon,8,1
2368,J A Montoya,M,25,North Battleford,19,1
2369,F L Bowers,F,35,Moose Jaw,14,0
2370,Z J George,M,26,North Battleford,3,4
2371,M U Farrell,M,19,Regina,10,3
2372,A P Merritt,M,39,Moose Jaw,7,1
2373,A V Heath,F,50,Regina,21,2
2374,F K Short,F,37,Regina,12,2
2375,D E Francis,M,49,Saskatoon,40,2
2376,P E Carr,M,53,Regina,11,1
2377,R V Stevenson,M,41,Saskatoon,7,3
2378,J P Wood,F,52,Regina,7,2
2379,C M Warren,M,24,Moose Jaw,7,1
2380,D L Brewer,M,44,North Battleford,11,4
2381,B M Washington,M,19,Saskatoon,11,2
2382,M J Wong,F,45,Moose Jaw,27,2
2383,E M Skinner,M,32,Moose Jaw,2,2
2384,M D Baker,M,42,Regina,9,0
2385,P L Tucker,M,54,Moose Jaw,4,1
2386,J B Black,M,48,Regina,15,4
2387,R N Skinner,M,29,Saskatoon,15,1
2388,L A Luna,F,39,Regina,5,3
2389,E A Lopez,F,23,Regina,23,2
2390,J W Warner,M,52,North Battleford,7,1
2391,K C Alvarez,M,19,Saskatoon,6,4
2392,L M Mcbride,M,25,Regina,21,1
2393,L P Allen,M,43,Saskatoon,9,1
2394,C C Mathews,F,45,Regina,2,1
2395,C L Eaton,F,32,Regina,0,2
2396,I J Dominguez,F,35,Regina,3,4
2397,L M Delgado,M,19,North Battleford,19,2
2398,R L Lynch,M,25,Saskatoon,25,3
2399,E L Santos,F,38,Regina,19,4
2400,G M Poole,M,46,Saskatoon,17,2
2401,A A Salinas,F,31,Regina,0,2
2402,C E Nicholson,F,38,Regina,12,1
2403,Z A Briggs,M,27,North Battleford,7,1
2404,E A Conner,M,55,Saskatoon,6,3
2405,K R Yates,M,21,,10,3
2406,K H Kelly,F,45,Regina,3,2
2407,M E Maxwell,F,53,Regina,9,1
2408,M L Stevenson,F,28,Regina,28,
2409,C A Houston,M,45,North Battleford,16,0
2410,E G Weaver,M,24,Moose Jaw,24,3
2411,W Z Lawson,M,49,North Battleford,19,0
2412,J M Vazquez,F,22,Saskatoon,0,2
2413,J C Wall,M,23,Regina,19,1
2414,I M Snyder,M,33,,33,1
2415,L J Gutierrez,F,26,Moose Jaw,26,1
2416,V S Dickerson,M,50,North Battleford,9,1
2417,M J Davenport,F,20,Regina,14,4
2418,A C Duran,F,30,Saskatoon,25,3
2419,J A Stevenson,M,46,North Battleford,17,2
2420,D C Dominguez,F,51,Regina,9,3
2421,C D Collins,M,50,Moose Jaw,12,0
2422,R J Murphy,F,23,Saskatoon,7,3
2423,A Z Olson,M,30,Regina,30,2
2424,A J Sawyer,F,23,Saskatoon,5,1
2425,E A Peters,M,19,Regina,16,1
2426,A C Hensley,F,22,Regina,0,3
2427,L G Coleman,F,26,Saskatoon,8,1
2428,E J Molina,F,22,Regina,12,4
2429,M C Henson,M,26,Moose Jaw,6,2
2430,L D Gutierrez,F,19,Saskatoon,5,3
2431,R S Doyle,M,36,Regina,10,1
2432,D B Bell,F,47,Saskatoon,18,2
2433,M O Lester,F,53,Moose Jaw,2,2
2434,A D Glover,M,19,Moose Jaw,8,1
2435,E Z Preston,M,19,Regina,13,2
2436,A D Harmon,F,31,Saskatoon,12,2
2437,A S Bridges,M,39,Regina,17,2
2438,L R Patton,F,20,Regina,3,3
2439,M B Rodriguez,F,41,Saskatoon,15,1
2440,T A Cohen,M,33,Saskatoon,0,1
2441,A D Whitehead,F,34,Moose Jaw,10,3
2442,D E Brady,F,35,Saskatoon,14,2
2443,L J Gonzales,M,21,Saskatoon,15,1
2444,D A Lindsey,M,47,Regina,14,1
2445,R S Paul,M,53,Moose Jaw,9,0
2446,D H Valdez,F,34,Saskatoon,11,3
2447,T A Harvey,M,55,Moose Jaw,19,1
2448,G A Decker,F,31,Regina,14,3
2449,J C Conner,M,30,Moose Jaw,8,2
2450,J A Stevens,F,27,Regina,9,1
2451,H E Wilkerson,F,34,Regina,10,1
2452,F G Spencer,F,48,Saskatoon,9,0
2453,I A Griffin,F,23,Saskatoon,7,1
2454,W B Watts,M,31,Regina,19,2
2455,P T Garner,F,24,Saskatoon,1,1
2456,E J Blankenship,M,35,Saskatoon,14,1
2457,A A Gates,M,36,Moose Jaw,6,4
2458,M D Dickerson,F,28,Saskatoon,3,4
2459,G R Carter,M,53,Moose Jaw,20,1
2460,P S Ryan,M,45,North Battleford,12,1
2461,G H Weiss,M,49,Saskatoon,7,2
2462,R N Obrien,F,20,Saskatoon,16,0
2463,A W Andrews,M,30,North Battleford,17,1
2464,D A Daniels,F,39,North Battleford,9,4
2465,L J Gonzalez,F,41,Regina,8,4
2466,L L Short,M,52,North Battleford,10,2
2467,D S Pittman,F,33,Moose Jaw,24,3
2468,A A Owen,M,47,Saskatoon,35,3
2469,E A Mendoza,F,44,Moose Jaw,11,4
2470,A P Moses,M,34,Saskatoon,5,3
2471,W N Oneal,M,54,Moose Jaw,10,0
2472,H C Gill,F,35,Regina,16,2
2473,H E Lawrence,M,25,Saskatoon,4,0
2474,L D Tucker,F,55,Saskatoon,0,1
2475,D S Shaffer,M,26,Regina,0,
2476,A A Bush,M,19,Regina,17,1
2477,E R Haynes,F,47,Saskatoon,33,2
2478,C L Clark,M,39,Regina,7,2
2479,E B Green,M,34,North Battleford,9,3
2480,P A Nixon,F,44,Regina,10,1
2481,V M Hood,M,54,Moose Jaw,4,2
2482,J C Singleton,M,39,Regina,11,2
2483,D F Cameron,M,50,Regina,16,3
2484,D I Clark,F,46,Regina,2,1
2485,B C Hudson,F,32,Regina,1,2
2486,W E Gray,F,35,Saskatoon,0,1
2487,D R Kirk,M,30,Regina,4,8
2488,M C Wiggins,M,31,Saskatoon,8,1
2489,O R Griffin,F,40,Regina,23,3
2490,A D Waters,F,35,Regina,19,0
2491,F L Bates,F,48,Saskatoon,3,1
2492,D H Kennedy,M,24,Regina,1,1
2493,L D Stanley,F,41,Regina,12,1
2494,G J Jennings,F,43,Regina,7,1
2495,V C Rodriquez,M,50,Saskatoon,1,3
2496,A M Rodriquez,F,45,North Battleford,25,2
2497,C A Bullock,M,45,North Battleford,0,1
2498,M K Barton,M,35,Saskatoon,13,1
2499,H J Thomas,M,28,Saskatoon,24,1
2500,V J Phillips,M,24,Saskatoon,1,2
2501,R H Stevenson,F,23,Saskatoon,16,4
2502,M E Clayton,F,54,North Battleford,7,2
2503,B S Goodwin,F,28,Saskatoon,3,0
2504,J S Rogers,F,23,Regina,10,2
2505,E A Jones,F,40,Moose Jaw,4,1
2506,E J Gregory,M,33,Regina,17,4
2507,G G Fletcher,F,43,Regina,11,2
2508,V E Pena,M,54,Saskatoon,1,2
2509,J R Montgomery,F,37,North Battleford,6,3
2510,A I Collins,M,35,Saskatoon,10,3
2511,M G Mason,M,45,Regina,12,4
2512,E T Dunn,M,54,Regina,16,1
2513,V C Gates,F,55,Moose Jaw,10,2
2514,R A Ware,F,53,Saskatoon,22,1
2515,R V Mcdonald,F,49,Moose Jaw,6,2
2516,W L Saunders,M,21,Saskatoon,20,2
2517,D F Barrett,M,35,Regina,0,3
2518,F H Rodriguez,M,29,Regina,7,1
2519,C H Larson,F,35,Saskatoon,15,2
2520,A U Abbott,F,35,Regina,16,3
2521,E M Bowen,M,55,Saskatoon,8,1
2522,O I Garrett,M,43,Regina,3,4
2523,D L Garcia,F,24,Regina,24,3
2524,L L Malone,M,40,Regina,22,1
2525,S M Oliver,F,55,Regina,21,4
2526,A C Rose,F,50,North Battleford,10,4
2527,P I Turner,F,22,Regina,16,3
2528,A R Russell,F,50,Regina,3,0
2529,P A Merritt,F,50,Moose Jaw,0,4
2530,L A Gonzalez,M,34,Regina,12,3
2531,C L Hutchinson,M,39,Saskatoon,7,2
2532,D M Lamb,M,23,Moose Jaw,9,2
2533,M R Hood,F,40,Regina,15,4
2534,T H Fitzgerald,M,39,Regina,4,2
2535,R C Richardson,M,25,Regina,12,3
2536,D C Gilbert,F,42,Saskatoon,3,2
2537,R G Lane,F,31,Saskatoon,5,3
2538,A T Wong,M,34,Regina,8,1
2539,L F Pearson,F,30,Saskatoon,19,4
2540,C M Adkins,F,40,Regina,8,2
2541,R K Curry,M,55,Regina,8,3
2542,S F Francis,M,27,Saskatoon,21,2
2543,O E Bishop,F,19,Saskatoon,14,1
2544,W L Jennings,F,38,Saskatoon,4,1
2545,D J Fischer,M,44,North Battleford,14,1
2546,L D Hampton,M,54,North Battleford,16,0
2547,J V Black,F,50,Regina,17,1
2548,P C Mason,M,30,Saskatoon,30,1
2549,P R Porter,M,28,North Battleford,10,2
2550,H A Kirk,F,26,Regina,26,1
2551,R P Webb,M,34,,34,1
2552,E J Reeves,F,55,Saskatoon,15,1
2553,M L Johns,M,34,Saskatoon,7,4
2554,M L Hickman,F,20,Saskatoon,17,2
2555,P E Christian,M,32,Regina,12,2
2556,J F Watson,F,55,Regina,0,1
2557,A C Potter,M,40,Saskatoon,5,1
2558,K A Norton,M,39,Saskatoon,19,3
2559,E J Marks,M,26,Moose Jaw,13,2
2560,M A Vance,F,43,Regina,11,2
2561,M E Montoya,M,47,Moose Jaw,10,2
2562,H L Dalton,M,33,Moose Jaw,6,3
2563,R A Bishop,F,36,Moose Jaw,0,1
2564,A J Morrow,M,38,Regina,14,2
2565,P W Huffman,F,33,Regina,2,2
2566,M W Miller,F,19,North Battleford,5,3
2567,O I Simon,M,24,Saskatoon,12,0
2568,E T Graves,M,36,Regina,10,1
2569,T A Stevens,F,34,North Battleford,14,1
2570,J C Adkins,F,32,Regina,2,2
2571,J R Boone,F,55,Regina,7,3
2572,M V Flynn,F,23,Saskatoon,4,4
2573,K L Brock,F,19,Saskatoon,5,4
2574,T M Roman,M,36,Saskatoon,1,1
2575,H P Hunt,M,20,Saskatoon,0,3
2576,G P Cunningham,F,47,Saskatoon,22,3
2577,E B Mason,F,46,Regina,16,4
2578,M E Park,M,24,Saskatoon,3,2
2579,S C Mosley,F,24,Moose Jaw,12,1
2580,J I Lester,M,53,Regina,20,2
2581,V L Olsen,M,46,Regina,9,4
2582,W A Dominguez,F,23,Regina,2,3
2583,K R Mcdonald,F,20,Saskatoon,10,0
2584,W E Nixon,M,22,Regina,19,4
2585,A B Dunn,M,26,,6,1
2586,E M Cross,M,26,Moose Jaw,26,1
2587,M L Huffman,F,25,Moose Jaw,8,0
2588,A B Williams,M,24,Regina,9,2
2589,E E Graves,F,31,Regina,19,2
2590,Z L Byrd,F,25,Regina,13,2
2591,A R Blankenship,F,38,Saskatoon,8,1
2592,B R Glenn,F,45,Saskatoon,17,0
2593,S N Sanders,F,50,Null,8,3
2594,R C Dunn,M,45,Moose Jaw,25,4
2595,F F Figueroa,F,40,Regina,14,1
2596,C H Mckinney,M,45,,8,2
2597,W P Flynn,M,31,Moose Jaw,8,1
2598,D H Watkins,M,25,Moose Jaw,22,1
2599,G C Peters,M,46,Moose Jaw,17,3
2600,R L Pope,M,22,Regina,22,1
2601,C L Flores,F,49,Saskatoon,12,1
2602,J B Love,F,36,Regina,11,3
2603,R E Eaton,M,38,Regina,6,3
2604,V P Boyd,F,40,Regina,15,3
2605,M C Lee,M,40,North Battleford,12,1
2606,L E Fields,M,20,Regina,13,0
2607,H A Hill,M,39,Regina,14,1
2608,C C Whitaker,M,29,Saskatoon,15,3
2609,P O Malone,M,40,North Battleford,9,4
2610,H R Boyd,M,44,Moose Jaw,10,3
2611,J C Gordon,F,44,Moose Jaw,31,2
2612,R D Gaines,M,31,Moose Jaw,3,3
2613,S E Cunningham,M,51,Regina,2,4
2614,O E Maynard,F,46,Saskatoon,16,2
2615,G R Callahan,F,20,North Battleford,10,2
2616,K I Munoz,M,49,North Battleford,7,1
2617,E E Chavez,F,26,Saskatoon,3,0
2618,R E Strickland,F,38,Saskatoon,17,4
2619,E P Gonzalez,F,39,North Battleford,20,1
2620,P R Castillo,M,43,North Battleford,9,3
2621,F A Wells,F,53,Regina,21,3
2622,A E Larsen,F,51,Regina,12,
2623,O S Hammond,M,55,Moose Jaw,14,1
2624,J A Carlson,F,36,Saskatoon,5,2
2625,H E Barker,F,44,Saskatoon,22,3
2626,H M Abbott,M,56,Saskatoon,3,4
2627,N J Rodgers,M,31,Saskatoon,24,4
2628,C A Shepherd,M,25,Saskatoon,19,2
2629,R E Roberson,F,33,Saskatoon,10,1
2630,R S Myers,M,42,Regina,13,2
2631,P D Alvarado,M,26,Moose Jaw,0,1
2632,J C Roth,M,50,,9,2
2633,E L Franklin,F,47,Saskatoon,9,1
2634,H E Logan,M,41,Regina,5,1
2635,M L Ware,F,55,Regina,5,1
2636,A A Garcia,F,49,Regina,17,2
2637,W K Rhodes,F,35,Saskatoon,22,3
2638,E S Lawson,F,36,North Battleford,8,2
2639,E E Whitehead,F,23,Regina,2,3
2640,E L Hurst,F,34,North Battleford,6,
2641,I D Black,F,21,,8,1
2642,R E Mckenzie,F,33,North Battleford,33,4
2643,H C Hall,F,28,North Battleford,28,3
2644,M R Munoz,M,53,Moose Jaw,0,1
2645,G E Nixon,F,55,Saskatoon,9,4
2646,S E Howell,M,45,Regina,16,3
2647,K H Vincent,M,30,Saskatoon,11,2
2648,J M Brewer,F,25,Regina,18,1
2649,G A Patton,M,34,Moose Jaw,10,3
2650,V A Wolfe,F,48,Regina,5,1
2651,P W Henderson,F,45,Saskatoon,8,4
2652,E C Clay,F,34,Saskatoon,8,2
2653,M N Banks,M,32,Moose Jaw,15,2
2654,A B Newton,M,32,Regina,23,1
2655,P R Horton,M,21,North Battleford,5,1
2656,B C Wilson,M,39,Saskatoon,7,0
2657,S I Chavez,M,34,Saskatoon,5,4
2658,S L Foster,M,36,Saskatoon,24,1
2659,L B Knight,M,46,Regina,14,1
2660,L P Olson,F,32,Saskatoon,3,1
2661,H E Price,M,34,Saskatoon,6,3
2662,V J Gardner,M,38,Saskatoon,3,2
2663,B J Hensley,M,31,North Battleford,19,1
2664,I V Shaffer,F,44,Regina,19,0
2665,D A Maynard,F,40,Saskatoon,17,3
2666,F A Simpson,M,25,North Battleford,7,2
2667,M D Nichols,M,29,Regina,11,3
2668,L A Drake,F,26,North Battleford,13,3
2669,R I Sparks,M,47,Saskatoon,14,3
2670,M V Hanson,M,38,Saskatoon,24,0
2671,M R Bailey,F,19,Saskatoon,19,0
2672,M O Stone,F,42,Regina,13,1
2673,M R Chavez,F,18,Regina,16,2
2674,C P Mccormick,M,39,Regina,10,2
2675,V P Fischer,M,51,,13,1
2676,G A Hines,F,26,Saskatoon,16,2
2677,F T Douglas,F,55,Regina,17,4
2678,R G Klein,F,33,Saskatoon,24,2
2679,A L Baldwin,F,52,Saskatoon,18,1
2680,A G Charles,F,19,Regina,19,1
2681,L M Burton,F,48,Regina,8,2
2682,D K Mosley,M,22,Regina,2,0
2683,Z A Wiggins,F,24,Regina,6,3
2684,L G Chase,F,45,Moose Jaw,18,2
2685,K J Woods,F,35,Saskatoon,7,2
2686,S A Wallace,F,29,Saskatoon,2,1
2687,C I Hunter,M,20,Moose Jaw,10,2
2688,T M Strickland,F,25,Regina,7,2
2689,D E Craig,F,39,Saskatoon,23,3
2690,M T Schwartz,M,55,North Battleford,23,3
2691,C A Johnson,F,50,Saskatoon,0,2
2692,S L Mcdowell,F,21,Saskatoon,0,4
2693,F C Lewis,F,49,Moose Jaw,14,1
2694,A A Porter,M,47,Regina,6,2
2695,L J Cox,F,19,Regina,15,0
2696,J E Sims,F,42,Saskatoon,9,2
